Iteration,Total Timesteps,Iteration Time,Total Time,FPS,Value Function Loss,Surrogate Loss,    Imitate Loss,Mean Action Noise Std,Mean Reward,Mean Episode Length
51,5111808,3.015784978866577,157.14440488815308,32596,0.009994485508650541,-0.0014929604541976005,"tensor(0.4371, device='cuda:0', dtype=torch.float64)",0.863831639289856,-4.42739837884903,254.11
52,5210112,3.11527156829834,160.25967645645142,31555,0.009414676856249572,-0.0005661619827151299,"tensor(0.4271, device='cuda:0', dtype=torch.float64)",0.86097252368927,-4.766211013793946,272.45
53,5308416,3.084855079650879,163.3445315361023,31866,0.008254863927140832,0.0018758371461444767,"tensor(0.4195, device='cuda:0', dtype=torch.float64)",0.8599435091018677,-4.5980547070503235,273.34
54,5406720,3.0847325325012207,166.42926406860352,31867,0.0087963096331805,-0.003126845903170761,"tensor(0.4137, device='cuda:0', dtype=torch.float64)",0.8565844893455505,-4.679690530300141,265.28
55,5505024,3.0595829486846924,169.4888470172882,32129,0.010937771340832115,-0.0011020324076525868,"tensor(0.4013, device='cuda:0', dtype=torch.float64)",0.8549758791923523,-4.621123986244202,278.53
56,5603328,3.0613317489624023,172.5501787662506,32111,0.008878044318407774,-0.002179953653831035,"tensor(0.3950, device='cuda:0', dtype=torch.float64)",0.8521251082420349,-4.388521618843079,264.77
57,5701632,3.062107563018799,175.6122863292694,32103,0.009131163824349642,-9.466742631047964e-05,"tensor(0.3853, device='cuda:0', dtype=torch.float64)",0.8513021469116211,-4.341116199493408,276.29
58,5799936,3.0168652534484863,178.6291515827179,32584,0.007905359542928637,0.0006225292338058353,"tensor(0.3836, device='cuda:0', dtype=torch.float64)",0.8482252359390259,-4.199541561603546,270.24
59,5898240,3.217846632003784,181.84699821472168,30549,0.00826025304850191,-0.0031431270384928212,"tensor(0.3779, device='cuda:0', dtype=torch.float64)",0.8450515866279602,-4.146058855056762,261.61
60,5996544,3.082305908203125,184.9293041229248,31893,0.00801810803823173,-0.0013964357785880566,"tensor(0.3768, device='cuda:0', dtype=torch.float64)",0.8434133529663086,-4.232580189704895,271.06
61,6094848,3.0599873065948486,187.98929142951965,32125,0.007920075324364007,0.004230826083221473,"tensor(0.3701, device='cuda:0', dtype=torch.float64)",0.8430981040000916,-4.360082130432129,278.57
62,6193152,3.05784010887146,191.0471315383911,32148,0.011365946521982551,-0.00020548017491819336,"tensor(0.3669, device='cuda:0', dtype=torch.float64)",0.8417595028877258,-4.0856834149360655,261.49
63,6291456,3.144345760345459,194.19147729873657,31263,0.006871259468607604,-0.003731109822547296,"tensor(0.3554, device='cuda:0', dtype=torch.float64)",0.8365138173103333,-4.181570060253144,272.97
